step,loss,iter_time_sec,global_tokens_per_sec,cuda_memory_allocated_bytes,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes
218,6.6133737564,10.872903,753.433,3468972032,9483323392,11112808448
219,6.2442340851,10.897797,751.712,3468972032,9483323392,11112808448
220,6.5674867630,10.897864,751.707,3468972032,9483323392,11112808448
221,6.3577294350,10.878248,753.062,3468972032,9483323392,11112808448
222,6.3137259483,10.873919,753.362,3468972032,9483323392,11112808448
223,6.4829792976,10.834804,756.082,3468972032,9483323392,11112808448
224,6.0424466133,10.874848,753.298,3468972032,9483323392,11112808448
225,6.0203342438,10.867811,753.786,3468972032,9483323392,11112808448
226,6.3246574402,10.890630,752.206,3468972032,9483323392,11112808448
227,6.2747702599,10.900063,751.555,3468972032,9483323392,11112808448
228,6.2895879745,10.923515,749.942,3468972032,9483323392,11112808448
229,6.4261713028,10.966545,746.999,3468972032,9483323392,11112808448
230,6.3617858887,10.884197,752.651,3468972032,9483323392,11112808448
231,6.4797868729,10.915366,750.502,3468972032,9483323392,11112808448
232,6.3143272400,10.939601,748.839,3468972032,9483323392,11112808448
233,6.1482810974,10.929914,749.503,3468972032,9483323392,11112808448
234,6.3793201447,10.889558,752.280,3468972032,9483323392,11112808448
235,6.3515777588,10.928505,749.599,3468972032,9483323392,11112808448
236,6.2672986984,10.934334,749.200,3468972032,9483323392,11112808448
237,6.6061477661,10.960269,747.427,3468972032,9483323392,11112808448
238,6.7130298615,10.899598,751.587,3468972032,9483323392,11112808448
239,6.0801739693,10.640723,769.872,3468972032,9483323392,11112808448
240,6.5019402504,10.966641,746.993,3468972032,9483323392,11112808448
241,6.3894338608,10.853734,754.763,3468972032,9483323392,11112808448
242,6.3887963295,10.892643,752.067,3468972032,9483323392,11112808448
243,6.4216961861,10.936701,749.038,3468972032,9483323392,11112808448
244,6.4914555550,11.281248,726.161,3468972032,9483323392,11112808448
245,6.1309571266,10.907164,751.066,3468972032,9483323392,11112808448
246,6.2022199631,10.910319,750.849,3468972032,9483323392,11112808448
247,6.7166733742,10.644822,769.576,3468972032,9483323392,11112808448
248,6.5894408226,10.941494,748.709,3468972032,9483323392,11112808448
249,6.3756856918,10.935660,749.109,3468972032,9483323392,11112808448
250,6.3708162308,10.878745,753.028,3468972032,9483323392,11112808448
251,6.3788967133,10.881804,752.816,3468972032,9483323392,11112808448
252,6.2049317360,10.880822,752.884,3468972032,9483323392,11112808448
253,6.1003899574,10.925399,749.812,3468972032,9483323392,11112808448
254,5.9751033783,10.865012,753.980,3468972032,9483323392,11112808448
255,5.9846901894,10.881393,752.845,3468972032,9483323392,11112808448
256,6.2041368484,10.896094,751.829,3468972032,9483323392,11112808448
257,6.0403599739,10.909255,750.922,3468972032,9483323392,11112808448
258,6.4726014137,10.936068,749.081,3468972032,9483323392,11112808448
259,6.3359060287,10.897144,751.757,3468972032,9483323392,11112808448
260,5.9270381927,10.909386,750.913,3468972032,9483323392,11112808448
261,6.2692489624,10.892814,752.055,3468972032,9483323392,11112808448
262,6.3170175552,10.560947,775.688,3468972032,9483323392,11112808448
263,6.2605843544,11.166746,733.607,3468972032,9483323392,11112808448
264,6.3415637016,10.897285,751.747,3468972032,9483323392,11112808448
265,6.3224744797,10.898782,751.644,3468972032,9483323392,11112808448
266,6.4221668243,10.887060,752.453,3468972032,9483323392,11112808448
267,6.1319251060,10.876895,753.156,3468972032,9483323392,11112808448
268,6.6311097145,10.936480,749.053,3468972032,9483323392,11112808448
269,6.1737203598,10.900360,751.535,3468972032,9483323392,11112808448
270,6.2608008385,10.889066,752.314,3468972032,9483323392,11112808448
271,6.4508552551,10.895864,751.845,3468972032,9483323392,11112808448
272,6.1906795502,10.931485,749.395,3468972032,9483323392,11112808448
273,5.7287101746,10.858072,754.462,3468972032,9483323392,11112808448
274,6.1872491837,10.910430,750.841,3468972032,9483323392,11112808448
275,6.4613213539,10.889008,752.318,3468972032,9483323392,11112808448
276,6.6296520233,11.164522,733.753,3468972032,9483323392,11112808448
277,6.3629274368,10.918255,750.303,3468972032,9483323392,11112808448
278,6.2987909317,10.824847,756.777,3468972032,9483323392,11112808448
279,6.4409823418,11.223244,729.914,3468972032,9483323392,11112808448
280,6.2016205788,10.842666,755.534,3468972032,9483323392,11112808448
281,6.3920488358,10.896537,751.798,3468972032,9483323392,11112808448
282,5.9018535614,10.912354,750.709,3468972032,9483323392,11112808448
283,6.2628769875,10.876493,753.184,3468972032,9483323392,11112808448
284,6.2367029190,10.964152,747.162,3468972032,9483323392,11112808448
285,6.3209142685,10.938115,748.941,3468972032,9483323392,11112808448
286,6.4687480927,10.942146,748.665,3468972032,9483323392,11112808448
287,6.5725574493,10.908598,750.967,3468972032,9483323392,11112808448
288,6.1486649513,10.894940,751.909,3468972032,9483323392,11112808448
289,6.4072632790,10.920180,750.171,3468972032,9483323392,11112808448
290,6.2132072449,10.948652,748.220,3468972032,9483323392,11112808448
291,6.4283332825,10.933497,749.257,3468972032,9483323392,11112808448
292,6.4825644493,10.926301,749.751,3468972032,9483323392,11112808448
293,6.1012296677,10.578232,774.421,3468972032,9483323392,11112808448
294,6.1947946548,10.823825,756.849,3468972032,9483323392,11112808448
295,6.0373330116,10.911213,750.787,3468972032,9483323392,11112808448
296,5.9570174217,10.901252,751.473,3468972032,9483323392,11112808448
297,5.8336915970,10.921204,750.100,3468972032,9483323392,11112808448
298,6.0052042007,10.959321,747.492,3468972032,9483323392,11112808448
299,6.2067518234,10.849978,755.025,3468972032,9483323392,11112808448
300,6.1779670715,10.865514,753.945,3468972032,9483323392,11112808448
301,5.9183688164,10.924551,749.871,3468972032,9483323392,11112808448
302,6.2145824432,10.944013,748.537,3468972032,9483323392,11112808448
303,6.0017213821,10.926137,749.762,3468972032,9483323392,11112808448
304,6.0532741547,10.899368,751.603,3468972032,9483323392,11112808448
305,5.8386611938,10.904464,751.252,3468972032,9483323392,11112808448
306,6.0319857597,10.944987,748.470,3468972032,9483323392,11112808448
307,5.8617115021,10.937591,748.977,3468972032,9483323392,11112808448
308,5.8277063370,10.910645,750.826,3468972032,9483323392,11112808448
309,5.8286557198,10.996819,744.943,3468972032,9483323392,11112808448
310,6.3162384033,10.561296,775.662,3468972032,9483323392,11112808448
311,5.8195490837,11.200118,731.421,3468972032,9483323392,11112808448
312,5.7683677673,10.866770,753.858,3468972032,9483323392,11112808448
313,5.7236356735,10.914473,750.563,3468972032,9483323392,11112808448
314,5.7824587822,10.907855,751.018,3468972032,9483323392,11112808448
315,5.7662000656,10.896310,751.814,3468972032,9483323392,11112808448
316,6.2025079727,10.879103,753.003,3468972032,9483323392,11112808448
317,5.6812944412,10.959059,747.509,3468972032,9483323392,11112808448
318,5.7739357948,10.894651,751.929,3468972032,9483323392,11112808448
319,5.9722552299,10.891392,752.154,3468972032,9483323392,11112808448
320,5.6876020432,10.883457,752.702,3468972032,9483323392,11112808448
321,6.1067318916,11.333798,722.794,3468972032,9483323392,11112808448
322,5.7486381531,10.782148,759.774,3468972032,9483323392,11112808448
323,5.4171962738,10.800200,758.505,3468972032,9483323392,11112808448
324,5.5804715157,10.819758,757.133,3468972032,9483323392,11112808448
325,5.8212680817,10.842794,755.525,3468972032,9483323392,11112808448
326,5.9173731804,10.883613,752.691,3468972032,9483323392,11112808448
327,5.9927124977,10.894678,751.927,3468972032,9483323392,11112808448
328,5.6345157623,10.879042,753.008,3468972032,9483323392,11112808448
329,5.6269545555,10.934683,749.176,3468972032,9483323392,11112808448
330,5.7710323334,10.904767,751.231,3468972032,9483323392,11112808448
331,6.0096178055,10.913373,750.639,3468972032,9483323392,11112808448
332,5.9179396629,10.872978,753.427,3468972032,9483323392,11112808448
333,5.8159379959,10.795545,758.832,3468972032,9483323392,11112808448
334,5.7915730476,10.918336,750.297,3468972032,9483323392,11112808448
335,5.8222627640,10.905598,751.174,3468972032,9483323392,11112808448
336,5.9977521896,10.880947,752.876,3468972032,9483323392,11112808448
337,5.9552974701,10.922932,749.982,3468972032,9483323392,11112808448
338,5.5730800629,10.898413,751.669,3468972032,9483323392,11112808448
339,5.6349763870,10.926560,749.733,3468972032,9483323392,11112808448
340,6.0253448486,10.944849,748.480,3468972032,9483323392,11112808448
341,5.8334207535,10.886679,752.479,3468972032,9483323392,11112808448
342,6.1172232628,10.888255,752.370,3468972032,9483323392,11112808448
343,5.5102930069,10.933382,749.265,3468972032,9483323392,11112808448
344,5.8714804649,10.929591,749.525,3468972032,9483323392,11112808448
345,5.8356237411,10.880328,752.918,3468972032,9483323392,11112808448
346,5.9802684784,10.902449,751.391,3468972032,9483323392,11112808448
347,5.7188091278,10.876794,753.163,3468972032,9483323392,11112808448
348,5.7610735893,10.686563,766.570,3468972032,9483323392,11112808448
349,5.5397863388,10.859331,754.374,3468972032,9483323392,11112808448
350,5.9679083824,10.922358,750.021,3468972032,9483323392,11112808448
351,5.5649781227,10.889180,752.306,3468972032,9483323392,11112808448
352,5.5322961807,10.835834,756.010,3468972032,9483323392,11112808448
353,5.6189060211,10.884469,752.632,3468972032,9483323392,11112808448
354,5.6412830353,10.903069,751.348,3468972032,9483323392,11112808448
355,5.7149863243,10.911456,750.771,3468972032,9483323392,11112808448
356,5.4081921577,10.909267,750.921,3468972032,9483323392,11112808448
357,5.6539793015,11.177730,732.886,3468972032,9483323392,11112808448
358,5.6518192291,10.517495,778.893,3468972032,9483323392,11112808448
359,5.5533342361,11.118004,736.823,3468972032,9483323392,11112808448
360,5.6022353172,10.900805,751.504,3468972032,9483323392,11112808448
361,5.4141240120,10.942858,748.616,3468972032,9483323392,11112808448
362,5.4989089966,10.897265,751.748,3468972032,9483323392,11112808448
363,5.4820594788,10.956877,747.658,3468972032,9483323392,11112808448
364,5.2620363235,10.862105,754.182,3468972032,9483323392,11112808448
365,5.0729074478,10.900478,751.527,3468972032,9483323392,11112808448
366,5.4188747406,10.897267,751.748,3468972032,9483323392,11112808448
367,5.3332505226,10.926522,749.735,3468972032,9483323392,11112808448
368,5.6864356995,10.862010,754.188,3468972032,9483323392,11112808448
369,5.2488265038,10.935367,749.129,3468972032,9483323392,11112808448
370,5.9403581619,10.861152,754.248,3468972032,9483323392,11112808448
371,5.6399326324,10.855494,754.641,3468972032,9483323392,11112808448
372,5.4235801697,10.806581,758.057,3468972032,9483323392,11112808448
373,5.3628778458,10.916031,750.456,3468972032,9483323392,11112808448
374,5.5381011963,10.944137,748.529,3468972032,9483323392,11112808448
375,5.5026001930,10.936336,749.063,3468972032,9483323392,11112808448
376,5.5699515343,10.892058,752.108,3468972032,9483323392,11112808448
377,5.2678809166,10.882370,752.777,3468972032,9483323392,11112808448
378,5.2595701218,10.914290,750.576,3468972032,9483323392,11112808448
379,5.1841969490,10.890638,752.206,3468972032,9483323392,11112808448
380,5.4676637650,10.911182,750.789,3468972032,9483323392,11112808448
381,5.4385256767,10.927732,749.652,3468972032,9483323392,11112808448
382,5.2006568909,10.854393,754.717,3468972032,9483323392,11112808448
383,5.6361961365,10.895579,751.865,3468972032,9483323392,11112808448
384,5.5111513138,10.851842,754.895,3468972032,9483323392,11112808448
385,5.4350452423,10.869462,753.671,3468972032,9483323392,11112808448
386,5.3641848564,10.924602,749.867,3468972032,9483323392,11112808448
387,5.2697191238,10.878526,753.043,3468972032,9483323392,11112808448
388,5.1183509827,10.828695,756.508,3468972032,9483323392,11112808448
389,5.5082044601,10.931664,749.383,3468972032,9483323392,11112808448
390,5.7294373512,10.887570,752.418,3468972032,9483323392,11112808448
391,5.5709838867,10.844514,755.405,3468972032,9483323392,11112808448
392,5.5125675201,10.894659,751.928,3468972032,9483323392,11112808448
393,5.1812791824,10.872763,753.442,3468972032,9483323392,11112808448
394,5.3058633804,10.842242,755.563,3468972032,9483323392,11112808448
395,5.2404708862,10.899265,751.610,3468972032,9483323392,11112808448
396,5.4025440216,10.887791,752.402,3468972032,9483323392,11112808448
397,5.3285446167,10.866706,753.862,3468972032,9483323392,11112808448
398,5.1331486702,10.938901,748.887,3468972032,9483323392,11112808448
399,5.1292896271,11.306571,724.534,3468972032,9483323392,11112808448
400,5.4484152794,10.826163,756.685,3468972032,9483323392,11112808448
401,5.1961050034,10.791991,759.081,3468972032,9483323392,11112808448
402,5.2864642143,10.922136,750.036,3468972032,9483323392,11112808448
403,5.1300010681,10.663192,768.250,3468972032,9483323392,11112808448
404,5.2668466568,10.698536,765.712,3468972032,9483323392,11112808448
405,5.1543169022,10.878710,753.030,3468972032,9483323392,11112808448
406,5.0821237564,10.570362,774.997,3468972032,9483323392,11112808448
407,5.0680756569,11.042223,741.880,3468972032,9483323392,11112808448
408,5.2666397095,10.938117,748.941,3468972032,9483323392,11112808448
409,5.5431909561,10.886590,752.485,3468972032,9483323392,11112808448
410,5.4103512764,10.898094,751.691,3468972032,9483323392,11112808448
411,5.5047035217,10.910161,750.860,3468972032,9483323392,11112808448
412,5.3519964218,10.931731,749.378,3468972032,9483323392,11112808448
413,5.1251220703,10.906760,751.094,3468972032,9483323392,11112808448
414,5.0199108124,10.955148,747.776,3468972032,9483323392,11112808448
415,5.4484872818,10.893130,752.034,3468972032,9483323392,11112808448
416,5.4641418457,10.882102,752.796,3468972032,9483323392,11112808448
417,5.4381322861,10.935714,749.105,3468972032,9483323392,11112808448
418,4.9765791893,10.933310,749.270,3468972032,9483323392,11112808448
