step,loss,iter_time_sec,global_tokens_per_sec,cuda_memory_allocated_bytes,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes
75,6.8526711464,5.297613,1546.357,5269173248,11777601536,14839447552
76,7.5627217293,5.333837,1535.855,5269173248,11777601536,14839447552
77,6.8414545059,5.228011,1566.944,5269173248,11777601536,14839447552
78,6.9163274765,5.246339,1561.470,5269173248,11777601536,14839447552
79,6.8804149628,5.203791,1574.237,5269173248,11777601536,14839447552
80,7.1347222328,5.227326,1567.149,5269173248,11777601536,14839447552
81,6.7346873283,5.227842,1566.995,5269173248,11777601536,14839447552
82,6.9369955063,5.091414,1608.983,5269173248,11777601536,14839447552
83,6.5262575150,5.238034,1563.946,5269173248,11777601536,14839447552
84,6.7812585831,5.364748,1527.005,5269173248,11777601536,14839447552
85,6.7802906036,5.348123,1531.752,5269173248,11777601536,14839447552
86,6.6872377396,5.321660,1539.369,5269173248,11777601536,14839447552
87,6.7558345795,5.250258,1560.304,5269173248,11777601536,14839447552
88,6.7276487350,5.385836,1521.027,5269173248,11777601536,14839447552
89,6.9759149551,5.189297,1578.634,5269173248,11777601536,14839447552
90,6.7849798203,5.324645,1538.506,5269173248,11777601536,14839447552
91,6.8533363342,5.357411,1529.097,5269173248,11777601536,14839447552
92,6.5962791443,5.255393,1558.780,5269173248,11777601536,14839447552
93,6.5582752228,5.242516,1562.608,5269173248,11777601536,14839447552
94,7.0023732185,5.240666,1563.160,5269173248,11777601536,14839447552
95,7.0855083466,5.218375,1569.837,5269173248,11777601536,14839447552
96,7.2284207344,5.252156,1559.740,5269173248,11777601536,14839447552
97,6.9550294876,5.248438,1560.845,5269173248,11777601536,14839447552
98,6.7249860764,5.172607,1583.727,5269173248,11777601536,14839447552
99,6.7015647888,5.273818,1553.334,5269173248,11777601536,14839447552
100,6.8247013092,5.288915,1548.900,5269173248,11777601536,14839447552
101,6.8172478676,5.233035,1565.440,5269173248,11777601536,14839447552
102,6.8259863853,5.246169,1561.521,5269173248,11777601536,14839447552
103,6.6448850632,5.174739,1583.075,5269173248,11777601536,14839447552
104,6.3697357178,5.200405,1575.262,5269173248,11777601536,14839447552
105,7.0254473686,5.272320,1553.775,5269173248,11777601536,14839447552
106,6.6115789413,5.243505,1562.314,5269173248,11777601536,14839447552
107,6.6336188316,5.242081,1562.738,5269173248,11777601536,14839447552
108,6.5140466690,5.400594,1516.870,5269173248,11777601536,14839447552
109,6.7210712433,5.222665,1568.548,5269173248,11777601536,14839447552
110,6.6281504631,5.359423,1528.523,5269173248,11777601536,14839447552
111,6.7655739784,5.260312,1557.322,5269173248,11777601536,14839447552
112,6.3637604713,5.231974,1565.757,5269173248,11777601536,14839447552
113,6.6290397644,5.367704,1526.165,5269173248,11777601536,14839447552
114,7.0766053200,5.029705,1628.724,5269173248,11777601536,14839447552
115,7.0275511742,5.124351,1598.642,5269173248,11777601536,14839447552
116,6.9182472229,5.268229,1554.982,5269173248,11777601536,14839447552
117,6.8294553757,5.180790,1581.226,5269173248,11777601536,14839447552
118,6.5621027946,5.157624,1588.328,5269173248,11777601536,14839447552
119,6.6121196747,5.167281,1585.360,5269173248,11777601536,14839447552
120,6.7224388123,5.211252,1571.983,5269173248,11777601536,14839447552
121,6.9201126099,5.165086,1586.034,5269173248,11777601536,14839447552
122,6.8965344429,5.208305,1572.872,5269173248,11777601536,14839447552
123,6.7149114609,5.250381,1560.268,5269173248,11777601536,14839447552
124,6.3462767601,5.233935,1565.170,5269173248,11777601536,14839447552
125,6.7919983864,5.277296,1552.310,5269173248,11777601536,14839447552
126,6.7281823158,5.366922,1526.387,5269173248,11777601536,14839447552
127,6.6658954620,5.171157,1584.172,5269173248,11777601536,14839447552
128,6.8519868851,5.239632,1563.469,5269173248,11777601536,14839447552
129,6.6944031715,5.150808,1590.430,5269173248,11777601536,14839447552
130,6.3563599586,5.373055,1524.645,5269173248,11777601536,14839447552
131,6.6763954163,5.307015,1543.617,5269173248,11777601536,14839447552
132,6.7861795425,5.166187,1585.696,5269173248,11777601536,14839447552
133,6.5397787094,5.243767,1562.236,5269173248,11777601536,14839447552
134,6.7036333084,5.326808,1537.881,5269173248,11777601536,14839447552
135,6.8125171661,5.255518,1558.743,5269173248,11777601536,14839447552
136,6.4010791779,5.087416,1610.248,5269173248,11777601536,14839447552
137,6.3740358353,5.622058,1457.118,5269173248,11777601536,14839447552
138,6.5182986259,5.252871,1559.528,5269173248,11777601536,14839447552
139,6.7900199890,5.238167,1563.906,5269173248,11777601536,14839447552
140,6.6125826836,5.157937,1588.232,5269173248,11777601536,14839447552
141,6.7292752266,5.205903,1573.598,5269173248,11777601536,14839447552
142,6.5598859787,5.274852,1553.029,5269173248,11777601536,14839447552
143,6.6274242401,5.291273,1548.210,5269173248,11777601536,14839447552
144,6.3079433441,5.173525,1583.446,5269173248,11777601536,14839447552
145,6.7484469414,5.258307,1557.916,5269173248,11777601536,14839447552
146,6.6745958328,5.217671,1570.049,5269173248,11777601536,14839447552
147,6.5806617737,5.311758,1542.239,5269173248,11777601536,14839447552
148,6.4062824249,5.156434,1588.695,5269173248,11777601536,14839447552
149,6.3106775284,5.312480,1542.029,5269173248,11777601536,14839447552
150,6.1135506630,5.248861,1560.720,5269173248,11777601536,14839447552
151,6.4335527420,5.222523,1568.591,5269173248,11777601536,14839447552
152,6.5006685257,5.268537,1554.891,5269173248,11777601536,14839447552
153,7.0045356750,5.353266,1530.281,5269173248,11777601536,14839447552
154,6.6139507294,5.281470,1551.083,5269173248,11777601536,14839447552
155,6.7416963577,5.235576,1564.680,5269173248,11777601536,14839447552
156,6.6230602264,5.391212,1519.510,5269173248,11777601536,14839447552
157,6.7018685341,5.266655,1555.446,5269173248,11777601536,14839447552
158,6.8453531265,5.362530,1527.637,5269173248,11777601536,14839447552
159,6.3911700249,5.276906,1552.425,5269173248,11777601536,14839447552
160,6.4025702477,5.298120,1546.209,5269173248,11777601536,14839447552
161,6.4868903160,5.368420,1525.961,5269173248,11777601536,14839447552
162,6.4143133163,5.270772,1554.232,5269173248,11777601536,14839447552
163,6.6928162575,5.222332,1568.648,5269173248,11777601536,14839447552
164,6.3427071571,5.285367,1549.940,5269173248,11777601536,14839447552
165,6.6353745461,5.292458,1547.863,5269173248,11777601536,14839447552
166,6.2957882881,5.129202,1597.130,5269173248,11777601536,14839447552
167,6.5458588600,5.195670,1576.698,5269173248,11777601536,14839447552
168,6.4435234070,5.302808,1544.842,5269173248,11777601536,14839447552
169,6.4185323715,5.209117,1572.627,5269173248,11777601536,14839447552
170,6.3828001022,5.228454,1566.811,5269173248,11777601536,14839447552
171,6.2637748718,5.231719,1565.833,5269173248,11777601536,14839447552
172,5.9307126999,5.197047,1576.280,5269173248,11777601536,14839447552
173,6.4968862534,5.290565,1548.417,5269173248,11777601536,14839447552
174,6.4799299240,5.184794,1580.005,5269173248,11777601536,14839447552
175,6.3835058212,5.368011,1526.077,5269173248,11777601536,14839447552
176,6.8421745300,5.235999,1564.553,5269173248,11777601536,14839447552
177,6.6012935638,5.166712,1585.534,5269173248,11777601536,14839447552
178,6.5187821388,5.273169,1553.525,5269173248,11777601536,14839447552
179,6.6957750320,5.286500,1549.608,5269173248,11777601536,14839447552
180,6.4425740242,5.219332,1569.550,5269173248,11777601536,14839447552
181,6.3096675873,5.284657,1550.148,5269173248,11777601536,14839447552
182,6.2616682053,5.245604,1561.689,5269173248,11777601536,14839447552
183,6.3131675720,5.217965,1569.961,5269173248,11777601536,14839447552
184,6.3591270447,5.290942,1548.307,5269173248,11777601536,14839447552
185,6.5680952072,5.267885,1555.083,5269173248,11777601536,14839447552
186,6.3278446198,5.202231,1574.709,5269173248,11777601536,14839447552
187,6.3663902283,5.177748,1582.155,5269173248,11777601536,14839447552
188,6.4854974747,5.362435,1527.664,5269173248,11777601536,14839447552
189,6.4615325928,5.123407,1598.936,5269173248,11777601536,14839447552
190,6.2389464378,5.171488,1584.070,5269173248,11777601536,14839447552
191,6.2705407143,5.221270,1568.967,5269173248,11777601536,14839447552
192,6.1956510544,5.152252,1589.984,5269173248,11777601536,14839447552
193,6.5497522354,5.241805,1562.821,5269173248,11777601536,14839447552
194,6.4162564278,5.350449,1531.086,5269173248,11777601536,14839447552
195,6.6167540550,5.210396,1572.241,5269173248,11777601536,14839447552
196,6.4687566757,5.415823,1512.605,5269173248,11777601536,14839447552
197,6.5872440338,5.251235,1560.014,5269173248,11777601536,14839447552
198,6.6061820984,5.274096,1553.252,5269173248,11777601536,14839447552
199,6.3566317558,5.235894,1564.585,5269173248,11777601536,14839447552
200,6.6417021751,5.188618,1578.841,5269173248,11777601536,14839447552
201,6.6234612465,5.240996,1563.062,5269173248,11777601536,14839447552
202,6.4682769775,5.324356,1538.590,5269173248,11777601536,14839447552
203,6.6388959885,5.148993,1590.991,5269173248,11777601536,14839447552
204,5.9965629578,5.375267,1524.017,5269173248,11777601536,14839447552
205,6.0694437027,5.184521,1580.088,5269173248,11777601536,14839447552
206,6.6514816284,5.330682,1536.764,5269173248,11777601536,14839447552
207,6.5618605614,5.211960,1571.769,5269173248,11777601536,14839447552
208,6.0080437660,5.312100,1542.140,5269173248,11777601536,14839447552
209,6.0811200142,5.257294,1558.216,5269173248,11777601536,14839447552
210,6.2539048195,5.206812,1573.323,5269173248,11777601536,14839447552
211,6.4988422394,5.215229,1570.784,5269173248,11777601536,14839447552
212,6.2533640862,5.210665,1572.160,5269173248,11777601536,14839447552
213,6.3031139374,5.167284,1585.359,5269173248,11777601536,14839447552
214,6.4112839699,5.350865,1530.967,5269173248,11777601536,14839447552
215,6.3481683731,5.260132,1557.375,5269173248,11777601536,14839447552
216,6.1204380989,5.185732,1579.719,5269173248,11777601536,14839447552
217,6.2151012421,5.233299,1565.361,5269173248,11777601536,14839447552
218,6.6139163971,5.241473,1562.919,5269173248,11777601536,14839447552
219,6.2443780899,5.213480,1571.311,5269173248,11777601536,14839447552
220,6.5622487068,5.224051,1568.132,5269173248,11777601536,14839447552
221,6.3563356400,5.312473,1542.031,5269173248,11777601536,14839447552
222,6.3132491112,5.336544,1535.076,5269173248,11777601536,14839447552
223,6.4858021736,5.215394,1570.735,5269173248,11777601536,14839447552
224,6.0434474945,5.201674,1574.878,5269173248,11777601536,14839447552
225,6.0157632828,5.169724,1584.611,5269173248,11777601536,14839447552
226,6.3265094757,5.219873,1569.387,5269173248,11777601536,14839447552
227,6.2728667259,5.263414,1556.404,5269173248,11777601536,14839447552
228,6.2905130386,5.173888,1583.335,5269173248,11777601536,14839447552
229,6.4262413979,5.204248,1574.099,5269173248,11777601536,14839447552
230,6.3611631393,5.312986,1541.882,5269173248,11777601536,14839447552
231,6.4797253609,5.265378,1555.824,5269173248,11777601536,14839447552
232,6.3148880005,5.258095,1557.979,5269173248,11777601536,14839447552
233,6.1497998238,5.400228,1516.973,5269173248,11777601536,14839447552
234,6.3756279945,5.273171,1553.524,5269173248,11777601536,14839447552
235,6.3497352600,4.874064,1680.733,5269173248,11777601536,14839447552
236,6.2701945305,5.766894,1420.522,5269173248,11777601536,14839447552
237,6.6063737869,5.172875,1583.645,5269173248,11777601536,14839447552
238,6.7121925354,5.381016,1522.389,5269173248,11777601536,14839447552
239,6.0812129974,5.235811,1564.610,5269173248,11777601536,14839447552
240,6.5044937134,5.212147,1571.713,5269173248,11777601536,14839447552
241,6.3906731606,5.210089,1572.334,5269173248,11777601536,14839447552
242,6.3880114555,5.298044,1546.231,5269173248,11777601536,14839447552
243,6.4243898392,5.229202,1566.587,5269173248,11777601536,14839447552
244,6.4905805588,5.322988,1538.985,5269173248,11777601536,14839447552
245,6.1363630295,5.256153,1558.554,5269173248,11777601536,14839447552
246,6.2032566071,5.266243,1555.568,5269173248,11777601536,14839447552
247,6.7156276703,5.237096,1564.226,5269173248,11777601536,14839447552
248,6.5889530182,5.308475,1543.193,5269173248,11777601536,14839447552
249,6.3707156181,5.234550,1564.987,5269173248,11777601536,14839447552
250,6.3701562881,5.192722,1577.593,5269173248,11777601536,14839447552
251,6.3800792694,5.222706,1568.535,5269173248,11777601536,14839447552
252,6.2110881805,5.032701,1627.754,5269173248,11777601536,14839447552
253,6.1000471115,5.213577,1571.282,5269173248,11777601536,14839447552
254,5.9774246216,5.243289,1562.378,5269173248,11777601536,14839447552
255,5.9907646179,5.257825,1558.059,5269173248,11777601536,14839447552
256,6.2053079605,5.389094,1520.107,5269173248,11777601536,14839447552
257,6.0393285751,5.319433,1540.014,5269173248,11777601536,14839447552
258,6.4714479446,5.340529,1533.930,5269173248,11777601536,14839447552
259,6.3358035088,5.243751,1562.240,5269173248,11777601536,14839447552
260,5.9282221794,5.345617,1532.470,5269173248,11777601536,14839447552
261,6.2737464905,5.211400,1571.938,5269173248,11777601536,14839447552
262,6.3193449974,5.168524,1584.979,5269173248,11777601536,14839447552
263,6.2585926056,5.169903,1584.556,5269173248,11777601536,14839447552
264,6.3452701569,5.240106,1563.327,5269173248,11777601536,14839447552
265,6.3256902695,5.238116,1563.921,5269173248,11777601536,14839447552
266,6.4246215820,5.193159,1577.460,5269173248,11777601536,14839447552
267,6.1339921951,5.230597,1566.169,5269173248,11777601536,14839447552
268,6.6361341476,5.412768,1513.459,5269173248,11777601536,14839447552
269,6.1766004562,5.343364,1533.117,5269173248,11777601536,14839447552
270,6.2653532028,5.366318,1526.559,5269173248,11777601536,14839447552
271,6.4481325150,5.260788,1557.181,5269173248,11777601536,14839447552
272,6.1909646988,5.270904,1554.193,5269173248,11777601536,14839447552
273,5.7291431427,5.229132,1566.608,5269173248,11777601536,14839447552
274,6.1887283325,5.185195,1579.883,5269173248,11777601536,14839447552
275,6.4590415955,5.232779,1565.516,5269173248,11777601536,14839447552
276,6.6286325455,5.180464,1581.326,5269173248,11777601536,14839447552
277,6.3675661087,5.230648,1566.154,5269173248,11777601536,14839447552
278,6.2996463776,5.227560,1567.079,5269173248,11777601536,14839447552
279,6.4383983612,5.227447,1567.113,5269173248,11777601536,14839447552
280,6.2035779953,5.164267,1586.285,5269173248,11777601536,14839447552
281,6.3871951103,5.251569,1559.915,5269173248,11777601536,14839447552
282,5.9044446945,5.294692,1547.210,5269173248,11777601536,14839447552
283,6.2637977600,5.156596,1588.645,5269173248,11777601536,14839447552
284,6.2383537292,5.308352,1543.228,5269173248,11777601536,14839447552
285,6.3229985237,5.213114,1571.422,5269173248,11777601536,14839447552
286,6.4707098007,5.239531,1563.499,5269173248,11777601536,14839447552
287,6.5789718628,5.250303,1560.291,5269173248,11777601536,14839447552
288,6.1465349197,5.322193,1539.215,5269173248,11777601536,14839447552
289,6.4098095894,5.219649,1569.454,5269173248,11777601536,14839447552
290,6.2137675285,5.227880,1566.983,5269173248,11777601536,14839447552
291,6.4303369522,5.242031,1562.753,5269173248,11777601536,14839447552
292,6.4874982834,5.264979,1555.942,5269173248,11777601536,14839447552
293,6.1017818451,5.269656,1554.561,5269173248,11777601536,14839447552
294,6.1946711540,5.282693,1550.724,5269173248,11777601536,14839447552
295,6.0386047363,5.218243,1569.877,5269173248,11777601536,14839447552
296,5.9572391510,5.179302,1581.680,5269173248,11777601536,14839447552
297,5.8321390152,5.277657,1552.204,5269173248,11777601536,14839447552
298,6.0049343109,5.198124,1575.953,5269173248,11777601536,14839447552
299,6.2126674652,5.100574,1606.094,5269173248,11777601536,14839447552
300,6.1790490150,5.198163,1575.941,5269173248,11777601536,14839447552
301,5.9221639633,5.297793,1546.304,5269173248,11777601536,14839447552
302,6.2205657959,5.268270,1554.970,5269173248,11777601536,14839447552
303,6.0032482147,5.178795,1581.835,5269173248,11777601536,14839447552
304,6.0563306808,5.349229,1531.436,5269173248,11777601536,14839447552
305,5.8412685394,5.241035,1563.050,5269173248,11777601536,14839447552
306,6.0300102234,5.375407,1523.978,5269173248,11777601536,14839447552
307,5.8639664650,5.234117,1565.116,5269173248,11777601536,14839447552
308,5.8396835327,5.222319,1568.652,5269173248,11777601536,14839447552
309,5.8298029900,5.409090,1514.488,5269173248,11777601536,14839447552
310,6.3179235458,5.306504,1543.766,5269173248,11777601536,14839447552
311,5.8262414932,5.221793,1568.810,5269173248,11777601536,14839447552
312,5.7697319984,5.179898,1581.498,5269173248,11777601536,14839447552
313,5.7182435989,5.211904,1571.787,5269173248,11777601536,14839447552
314,5.7831788063,5.234660,1564.954,5269173248,11777601536,14839447552
315,5.7665119171,5.256444,1558.468,5269173248,11777601536,14839447552
316,6.1992425919,5.339128,1534.333,5269173248,11777601536,14839447552
317,5.6815338135,5.251916,1559.812,5269173248,11777601536,14839447552
318,5.7686686516,5.296539,1546.670,5269173248,11777601536,14839447552
319,5.9703931808,5.225609,1567.664,5269173248,11777601536,14839447552
320,5.6945929527,5.338247,1534.586,5269173248,11777601536,14839447552
321,6.0959296227,5.223496,1568.298,5269173248,11777601536,14839447552
322,5.7447314262,5.310139,1542.709,5269173248,11777601536,14839447552
323,5.4114723206,5.248571,1560.806,5269173248,11777601536,14839447552
324,5.5763063431,5.215709,1570.640,5269173248,11777601536,14839447552
325,5.8267621994,5.193169,1577.457,5269173248,11777601536,14839447552
326,5.9149441719,5.270851,1554.208,5269173248,11777601536,14839447552
327,5.9798212051,5.208425,1572.836,5269173248,11777601536,14839447552
328,5.6307835579,5.306111,1543.880,5269173248,11777601536,14839447552
329,5.6304945946,5.208786,1572.727,5269173248,11777601536,14839447552
330,5.7699823380,5.356792,1529.273,5269173248,11777601536,14839447552
331,6.0016999245,5.234683,1564.947,5269173248,11777601536,14839447552
332,5.9088916779,5.370947,1525.243,5269173248,11777601536,14839447552
333,5.8227243423,5.243642,1562.273,5269173248,11777601536,14839447552
334,5.7858405113,5.227259,1567.169,5269173248,11777601536,14839447552
335,5.8160719872,4.975055,1646.615,5269173248,11777601536,14839447552
336,5.9976277351,5.536596,1479.610,5269173248,11777601536,14839447552
337,5.9564957619,5.358153,1528.885,5269173248,11777601536,14839447552
338,5.5731029510,5.218483,1569.805,5269173248,11777601536,14839447552
339,5.6380929947,5.372158,1524.899,5269173248,11777601536,14839447552
340,6.0202236176,5.275067,1552.966,5269173248,11777601536,14839447552
341,5.8281621933,5.288584,1548.997,5269173248,11777601536,14839447552
342,6.1125087738,5.253226,1559.423,5269173248,11777601536,14839447552
343,5.5120940208,5.232304,1565.658,5269173248,11777601536,14839447552
344,5.8666429520,5.438418,1506.320,5269173248,11777601536,14839447552
345,5.8350687027,5.211846,1571.804,5269173248,11777601536,14839447552
346,5.9797058105,5.244771,1561.937,5269173248,11777601536,14839447552
347,5.7218055725,5.253678,1559.289,5269173248,11777601536,14839447552
348,5.7659807205,5.217261,1570.172,5269173248,11777601536,14839447552
349,5.5338377953,5.338938,1534.387,5269173248,11777601536,14839447552
350,5.9723472595,5.279111,1551.776,5269173248,11777601536,14839447552
351,5.5695734024,5.241034,1563.050,5269173248,11777601536,14839447552
352,5.5336489677,5.259375,1557.599,5269173248,11777601536,14839447552
353,5.6222720146,5.210274,1572.278,5269173248,11777601536,14839447552
354,5.6410622597,5.244176,1562.114,5269173248,11777601536,14839447552
355,5.7141795158,5.276898,1552.427,5269173248,11777601536,14839447552
356,5.4094047546,5.201298,1574.991,5269173248,11777601536,14839447552
357,5.6537990570,5.262084,1556.798,5269173248,11777601536,14839447552
358,5.6538333893,5.414523,1512.968,5269173248,11777601536,14839447552
359,5.5534543991,5.268919,1554.778,5269173248,11777601536,14839447552
360,5.5989503860,5.300391,1545.546,5269173248,11777601536,14839447552
361,5.4147706032,5.217176,1570.198,5269173248,11777601536,14839447552
362,5.4971590042,5.285230,1549.980,5269173248,11777601536,14839447552
363,5.4816570282,5.112062,1602.485,5269173248,11777601536,14839447552
364,5.2536830902,5.113657,1601.985,5269173248,11777601536,14839447552
365,5.0772008896,5.358132,1528.891,5269173248,11777601536,14839447552
366,5.4222774506,5.286335,1549.656,5269173248,11777601536,14839447552
367,5.3270530701,5.267560,1555.179,5269173248,11777601536,14839447552
368,5.6846804619,5.378838,1523.006,5269173248,11777601536,14839447552
369,5.2443237305,5.314991,1541.301,5269173248,11777601536,14839447552
370,5.9307727814,5.289543,1548.716,5269173248,11777601536,14839447552
371,5.6390862465,5.236406,1564.432,5269173248,11777601536,14839447552
372,5.4153356552,5.239155,1563.611,5269173248,11777601536,14839447552
373,5.3633279800,5.287175,1549.410,5269173248,11777601536,14839447552
374,5.5435361862,5.235613,1564.669,5269173248,11777601536,14839447552
375,5.5068049431,5.277168,1552.348,5269173248,11777601536,14839447552
376,5.5681591034,5.291389,1548.176,5269173248,11777601536,14839447552
377,5.2640995979,5.160770,1587.360,5269173248,11777601536,14839447552
378,5.2524013519,5.374921,1524.115,5269173248,11777601536,14839447552
379,5.1697301865,5.322449,1539.141,5269173248,11777601536,14839447552
380,5.4702577591,5.328303,1537.450,5269173248,11777601536,14839447552
381,5.4358191490,5.277314,1552.305,5269173248,11777601536,14839447552
382,5.1906142235,5.374742,1524.166,5269173248,11777601536,14839447552
383,5.6290040016,5.287498,1549.315,5269173248,11777601536,14839447552
384,5.5173945427,5.379271,1522.883,5269173248,11777601536,14839447552
385,5.4339461327,5.218044,1569.937,5269173248,11777601536,14839447552
386,5.3596649170,5.273542,1553.415,5269173248,11777601536,14839447552
387,5.2721338272,5.346048,1532.347,5269173248,11777601536,14839447552
388,5.1248683929,5.394302,1518.639,5269173248,11777601536,14839447552
389,5.5079245567,5.308907,1543.067,5269173248,11777601536,14839447552
390,5.7349205017,5.379630,1522.781,5269173248,11777601536,14839447552
391,5.5773925781,5.248959,1560.690,5269173248,11777601536,14839447552
392,5.5185923576,5.353724,1530.150,5269173248,11777601536,14839447552
393,5.1750955582,5.244645,1561.974,5269173248,11777601536,14839447552
394,5.3198266029,5.303041,1544.774,5269173248,11777601536,14839447552
395,5.2457246780,5.270363,1554.352,5269173248,11777601536,14839447552
396,5.4149327278,5.305187,1544.149,5269173248,11777601536,14839447552
397,5.3285074234,5.270144,1554.417,5269173248,11777601536,14839447552
398,5.1287751198,5.478999,1495.164,5269173248,11777601536,14839447552
399,5.1287775040,5.192524,1577.653,5269173248,11777601536,14839447552
400,5.4570922852,5.243877,1562.203,5269173248,11777601536,14839447552
401,5.1975479126,5.258316,1557.913,5269173248,11777601536,14839447552
402,5.2992100716,5.275432,1552.859,5269173248,11777601536,14839447552
403,5.1368269920,5.200751,1575.157,5269173248,11777601536,14839447552
404,5.2625541687,5.343093,1533.194,5269173248,11777601536,14839447552
405,5.1494636536,5.265889,1555.673,5269173248,11777601536,14839447552
406,5.0764732361,5.288949,1548.890,5269173248,11777601536,14839447552
