step,loss,iter_time_sec,global_tokens_per_sec,cuda_memory_allocated_bytes,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes
110,6.6283874512,4.074689,2010.460,5269173248,13530108928,16703815680
111,6.7653264999,3.976041,2060.341,5269173248,13530108928,16703815680
112,6.3620715141,4.057993,2018.732,5269173248,13530108928,16703815680
113,6.6278524399,3.946517,2075.754,5269173248,13530108928,16703815680
114,7.0775623322,4.038973,2028.238,5269173248,13530108928,16703815680
115,7.0254306793,4.072579,2011.502,5269173248,13530108928,16703815680
116,6.9189562798,4.030345,2032.580,5269173248,13530108928,16703815680
117,6.8313131332,4.021236,2037.185,5269173248,13530108928,16703815680
118,6.5624828339,4.060112,2017.678,5269173248,13530108928,16703815680
119,6.6121034622,4.026714,2034.413,5269173248,13530108928,16703815680
120,6.7232942581,4.061253,2017.111,5269173248,13530108928,16703815680
121,6.9178857803,4.063658,2015.918,5269173248,13530108928,16703815680
122,6.8979816437,4.047596,2023.918,5269173248,13530108928,16703815680
123,6.7133913040,3.994126,2051.012,5269173248,13530108928,16703815680
124,6.3443803787,4.022301,2036.645,5269173248,13530108928,16703815680
125,6.7898302078,3.998813,2048.608,5269173248,13530108928,16703815680
126,6.7273206711,4.025940,2034.804,5269173248,13530108928,16703815680
127,6.6656751633,4.051903,2021.766,5269173248,13530108928,16703815680
128,6.8489961624,4.034001,2030.738,5269173248,13530108928,16703815680
129,6.6941113472,3.973318,2061.753,5269173248,13530108928,16703815680
130,6.3565950394,3.978913,2058.854,5269173248,13530108928,16703815680
131,6.6777906418,3.987212,2054.568,5269173248,13530108928,16703815680
132,6.7877807617,3.970816,2063.052,5269173248,13530108928,16703815680
133,6.5409293175,3.981598,2057.465,5269173248,13530108928,16703815680
134,6.7031631470,4.036417,2029.523,5269173248,13530108928,16703815680
135,6.8097481728,4.079895,2007.895,5269173248,13530108928,16703815680
136,6.3980879784,4.024278,2035.645,5269173248,13530108928,16703815680
137,6.3748998642,4.024940,2035.310,5269173248,13530108928,16703815680
138,6.5172247887,4.013100,2041.315,5269173248,13530108928,16703815680
139,6.7874140739,3.965336,2065.903,5269173248,13530108928,16703815680
140,6.6102175713,4.043009,2026.214,5269173248,13530108928,16703815680
141,6.7313504219,3.964629,2066.272,5269173248,13530108928,16703815680
142,6.5605564117,4.030411,2032.547,5269173248,13530108928,16703815680
143,6.6273455620,4.030130,2032.689,5269173248,13530108928,16703815680
144,6.3073725700,4.048402,2023.514,5269173248,13530108928,16703815680
145,6.7509250641,4.055942,2019.753,5269173248,13530108928,16703815680
146,6.6755366325,4.036263,2029.600,5269173248,13530108928,16703815680
147,6.5813403130,3.961331,2067.992,5269173248,13530108928,16703815680
148,6.4087119102,4.045764,2024.834,5269173248,13530108928,16703815680
149,6.3135519028,3.973456,2061.681,5269173248,13530108928,16703815680
150,6.1188149452,4.033886,2030.796,5269173248,13530108928,16703815680
151,6.4360132217,3.988852,2053.724,5269173248,13530108928,16703815680
152,6.4999532700,4.051199,2022.117,5269173248,13530108928,16703815680
153,7.0108704567,4.068170,2013.682,5269173248,13530108928,16703815680
154,6.6143760681,4.035964,2029.750,5269173248,13530108928,16703815680
155,6.7426700592,4.045555,2024.938,5269173248,13530108928,16703815680
156,6.6229419708,4.061368,2017.055,5269173248,13530108928,16703815680
157,6.6990671158,4.010768,2042.501,5269173248,13530108928,16703815680
158,6.8418121338,4.019419,2038.106,5269173248,13530108928,16703815680
159,6.3934245110,3.825777,2141.265,5269173248,13530108928,16703815680
160,6.4016070366,4.013174,2041.277,5269173248,13530108928,16703815680
161,6.4863491058,3.960216,2068.574,5269173248,13530108928,16703815680
162,6.4153752327,4.048794,2023.319,5269173248,13530108928,16703815680
163,6.6931390762,3.960332,2068.514,5269173248,13530108928,16703815680
164,6.3427486420,4.022996,2036.293,5269173248,13530108928,16703815680
165,6.6325607300,3.944913,2076.599,5269173248,13530108928,16703815680
166,6.2936091423,4.049746,2022.843,5269173248,13530108928,16703815680
167,6.5435457230,4.035840,2029.813,5269173248,13530108928,16703815680
168,6.4407954216,4.059947,2017.760,5269173248,13530108928,16703815680
169,6.4209570885,3.909668,2095.318,5269173248,13530108928,16703815680
170,6.3850584030,3.956733,2070.395,5269173248,13530108928,16703815680
171,6.2631359100,4.033130,2031.177,5269173248,13530108928,16703815680
172,5.9309759140,3.980686,2057.937,5269173248,13530108928,16703815680
173,6.4952259064,4.014663,2040.520,5269173248,13530108928,16703815680
174,6.4804449081,4.053342,2021.048,5269173248,13530108928,16703815680
175,6.3833508492,4.089498,2003.180,5269173248,13530108928,16703815680
176,6.8396120071,4.012673,2041.532,5269173248,13530108928,16703815680
177,6.5976114273,3.995619,2050.246,5269173248,13530108928,16703815680
178,6.5209674835,4.052195,2021.620,5269173248,13530108928,16703815680
179,6.6945619583,3.981009,2057.770,5269173248,13530108928,16703815680
180,6.4399175644,3.964002,2066.598,5269173248,13530108928,16703815680
181,6.3102035522,3.981470,2057.531,5269173248,13530108928,16703815680
182,6.2613854408,4.036307,2029.578,5269173248,13530108928,16703815680
183,6.3133978844,4.060906,2017.284,5269173248,13530108928,16703815680
184,6.3586039543,4.056069,2019.689,5269173248,13530108928,16703815680
185,6.5651717186,3.951760,2073.000,5269173248,13530108928,16703815680
186,6.3255610466,4.031420,2032.038,5269173248,13530108928,16703815680
187,6.3655052185,3.951986,2072.882,5269173248,13530108928,16703815680
188,6.4844603539,4.029373,2033.071,5269173248,13530108928,16703815680
189,6.4637618065,4.028418,2033.553,5269173248,13530108928,16703815680
190,6.2413663864,4.032589,2031.449,5269173248,13530108928,16703815680
191,6.2725548744,3.948234,2074.852,5269173248,13530108928,16703815680
192,6.1966142654,4.042016,2026.711,5269173248,13530108928,16703815680
193,6.5522217751,3.993063,2051.558,5269173248,13530108928,16703815680
194,6.4171609879,4.037539,2028.958,5269173248,13530108928,16703815680
195,6.6117296219,4.061655,2016.912,5269173248,13530108928,16703815680
196,6.4675040245,4.048367,2023.532,5269173248,13530108928,16703815680
197,6.5868229866,4.073011,2011.288,5269173248,13530108928,16703815680
198,6.6028289795,4.051557,2021.939,5269173248,13530108928,16703815680
199,6.3563756943,3.993622,2051.271,5269173248,13530108928,16703815680
200,6.6409015656,4.009236,2043.282,5269173248,13530108928,16703815680
201,6.6251583099,3.947181,2075.405,5269173248,13530108928,16703815680
202,6.4733438492,4.022609,2036.489,5269173248,13530108928,16703815680
203,6.6387572289,3.873742,2114.751,5269173248,13530108928,16703815680
204,5.9943895340,3.781536,2166.316,5269173248,13530108928,16703815680
205,6.0709037781,3.970308,2063.316,5269173248,13530108928,16703815680
206,6.6509847641,4.382188,1869.386,5269173248,13530108928,16703815680
207,6.5622754097,3.952778,2072.467,5269173248,13530108928,16703815680
208,6.0031571388,4.007868,2043.979,5269173248,13530108928,16703815680
209,6.0793161392,4.025548,2035.003,5269173248,13530108928,16703815680
210,6.2576036453,4.037247,2029.106,5269173248,13530108928,16703815680
211,6.4968891144,3.934687,2081.995,5269173248,13530108928,16703815680
212,6.2536354065,4.094419,2000.772,5269173248,13530108928,16703815680
213,6.3002233505,3.993036,2051.572,5269173248,13530108928,16703815680
214,6.4119205475,3.974365,2061.210,5269173248,13530108928,16703815680
215,6.3484559059,4.066594,2014.462,5269173248,13530108928,16703815680
216,6.1211657524,3.997442,2049.310,5269173248,13530108928,16703815680
217,6.2091665268,3.996034,2050.033,5269173248,13530108928,16703815680
218,6.6120448112,4.025743,2034.904,5269173248,13530108928,16703815680
219,6.2446928024,4.063100,2016.195,5269173248,13530108928,16703815680
220,6.5637612343,4.075918,2009.854,5269173248,13530108928,16703815680
221,6.3572711945,4.010766,2042.503,5269173248,13530108928,16703815680
222,6.3140721321,4.080157,2007.766,5269173248,13530108928,16703815680
223,6.4821510315,4.035948,2029.758,5269173248,13530108928,16703815680
224,6.0379934311,4.013556,2041.083,5269173248,13530108928,16703815680
225,6.0187377930,3.970409,2063.263,5269173248,13530108928,16703815680
226,6.3294124603,4.016746,2039.462,5269173248,13530108928,16703815680
227,6.2725977898,3.973249,2061.789,5269173248,13530108928,16703815680
228,6.2932896614,3.987038,2054.658,5269173248,13530108928,16703815680
229,6.4272031784,4.008180,2043.820,5269173248,13530108928,16703815680
230,6.3657455444,4.047796,2023.817,5269173248,13530108928,16703815680
231,6.4775733948,4.040333,2027.556,5269173248,13530108928,16703815680
232,6.3143882751,4.067284,2014.121,5269173248,13530108928,16703815680
233,6.1532111168,3.956085,2070.734,5269173248,13530108928,16703815680
234,6.3805041313,3.977684,2059.490,5269173248,13530108928,16703815680
235,6.3494644165,4.043218,2026.109,5269173248,13530108928,16703815680
236,6.2704744339,4.001359,2047.304,5269173248,13530108928,16703815680
237,6.6097950935,4.016267,2039.705,5269173248,13530108928,16703815680
238,6.7171154022,4.032963,2031.261,5269173248,13530108928,16703815680
239,6.0822925568,3.977746,2059.458,5269173248,13530108928,16703815680
240,6.4984993935,3.905412,2097.602,5269173248,13530108928,16703815680
241,6.3919601440,4.010324,2042.728,5269173248,13530108928,16703815680
242,6.3886423111,4.077176,2009.234,5269173248,13530108928,16703815680
243,6.4259433746,4.059435,2018.015,5269173248,13530108928,16703815680
244,6.4934988022,4.080965,2007.369,5269173248,13530108928,16703815680
245,6.1358766556,3.968465,2064.274,5269173248,13530108928,16703815680
246,6.2047386169,4.030540,2032.482,5269173248,13530108928,16703815680
247,6.7185668945,3.976990,2059.850,5269173248,13530108928,16703815680
248,6.5904583931,4.048608,2023.412,5269173248,13530108928,16703815680
249,6.3767690659,3.948325,2074.804,5269173248,13530108928,16703815680
250,6.3717727661,4.066810,2014.355,5269173248,13530108928,16703815680
251,6.3800373077,3.969458,2063.758,5269173248,13530108928,16703815680
252,6.2116947174,3.975447,2060.649,5269173248,13530108928,16703815680
253,6.1037597656,3.969501,2063.736,5269173248,13530108928,16703815680
254,5.9710178375,4.053236,2021.101,5269173248,13530108928,16703815680
255,5.9863748550,4.059124,2018.169,5269173248,13530108928,16703815680
256,6.2043352127,4.032158,2031.666,5269173248,13530108928,16703815680
257,6.0431571007,3.973496,2061.660,5269173248,13530108928,16703815680
258,6.4731402397,4.032667,2031.410,5269173248,13530108928,16703815680
259,6.3379039764,3.957196,2070.152,5269173248,13530108928,16703815680
260,5.9242687225,4.011118,2042.323,5269173248,13530108928,16703815680
261,6.2719650269,3.962627,2067.315,5269173248,13530108928,16703815680
262,6.3187875748,4.007687,2044.072,5269173248,13530108928,16703815680
263,6.2603087425,4.019866,2037.879,5269173248,13530108928,16703815680
264,6.3461618423,4.067344,2014.091,5269173248,13530108928,16703815680
265,6.3252973557,4.002173,2046.888,5269173248,13530108928,16703815680
266,6.4209027290,4.023007,2036.288,5269173248,13530108928,16703815680
267,6.1332960129,3.969419,2063.778,5269173248,13530108928,16703815680
268,6.6326036453,4.050811,2022.311,5269173248,13530108928,16703815680
269,6.1753129959,3.963116,2067.061,5269173248,13530108928,16703815680
270,6.2640624046,4.028831,2033.344,5269173248,13530108928,16703815680
271,6.4472293854,3.942913,2077.652,5269173248,13530108928,16703815680
272,6.1915655136,3.996836,2049.621,5269173248,13530108928,16703815680
273,5.7261347771,3.974007,2061.396,5269173248,13530108928,16703815680
274,6.1851229668,4.055489,2019.979,5269173248,13530108928,16703815680
275,6.4595689774,4.008095,2043.864,5269173248,13530108928,16703815680
276,6.6307821274,4.043747,2025.844,5269173248,13530108928,16703815680
277,6.3624849319,4.059524,2017.971,5269173248,13530108928,16703815680
278,6.2984409332,3.900259,2100.373,5269173248,13530108928,16703815680
279,6.4369573593,3.983807,2056.325,5269173248,13530108928,16703815680
280,6.1998748779,4.071459,2012.055,5269173248,13530108928,16703815680
281,6.3916091919,4.059963,2017.752,5269173248,13530108928,16703815680
282,5.9059252739,4.035078,2030.196,5269173248,13530108928,16703815680
283,6.2641959190,3.972809,2062.017,5269173248,13530108928,16703815680
284,6.2373771667,4.039814,2027.816,5269173248,13530108928,16703815680
285,6.3206233978,3.946913,2075.546,5269173248,13530108928,16703815680
286,6.4726495743,3.997417,2049.323,5269173248,13530108928,16703815680
287,6.5748019218,4.033011,2031.236,5269173248,13530108928,16703815680
288,6.1475262642,3.962214,2067.531,5269173248,13530108928,16703815680
289,6.4062390327,3.916234,2091.805,5269173248,13530108928,16703815680
290,6.2132720947,4.059956,2017.756,5269173248,13530108928,16703815680
291,6.4271173477,4.058780,2018.340,5269173248,13530108928,16703815680
292,6.4871516228,4.041971,2026.734,5269173248,13530108928,16703815680
293,6.0998964310,4.045687,2024.872,5269173248,13530108928,16703815680
294,6.1893534660,4.031792,2031.851,5269173248,13530108928,16703815680
295,6.0355763435,3.973780,2061.513,5269173248,13530108928,16703815680
296,5.9562373161,4.050266,2022.583,5269173248,13530108928,16703815680
297,5.8305397034,4.002193,2046.878,5269173248,13530108928,16703815680
298,6.0070476532,4.039139,2028.155,5269173248,13530108928,16703815680
299,6.2081303596,4.044803,2025.315,5269173248,13530108928,16703815680
300,6.1783628464,4.022537,2036.526,5269173248,13530108928,16703815680
301,5.9202928543,3.968543,2064.233,5269173248,13530108928,16703815680
302,6.2123670578,4.042545,2026.446,5269173248,13530108928,16703815680
303,5.9950599670,4.062939,2016.275,5269173248,13530108928,16703815680
304,6.0554575920,4.044863,2025.285,5269173248,13530108928,16703815680
305,5.8360328674,3.927998,2085.541,5269173248,13530108928,16703815680
306,6.0288228989,4.026377,2034.584,5269173248,13530108928,16703815680
307,5.8598012924,3.996839,2049.620,5269173248,13530108928,16703815680
308,5.8339881897,3.997364,2049.351,5269173248,13530108928,16703815680
309,5.8271350861,3.980395,2058.087,5269173248,13530108928,16703815680
310,6.3161611557,4.089391,2003.232,5269173248,13530108928,16703815680
311,5.8210206032,4.068842,2013.349,5269173248,13530108928,16703815680
312,5.7643728256,3.966472,2065.312,5269173248,13530108928,16703815680
313,5.7164745331,3.967741,2064.651,5269173248,13530108928,16703815680
314,5.7808170319,4.069750,2012.900,5269173248,13530108928,16703815680
315,5.7670574188,3.875863,2113.594,5269173248,13530108928,16703815680
316,6.2066164017,4.042163,2026.638,5269173248,13530108928,16703815680
317,5.6826643944,4.069538,2013.005,5269173248,13530108928,16703815680
318,5.7787690163,3.998362,2048.839,5269173248,13530108928,16703815680
319,5.9689283371,4.033750,2030.865,5269173248,13530108928,16703815680
320,5.6935348511,4.033253,2031.115,5269173248,13530108928,16703815680
321,6.1009259224,3.970431,2063.252,5269173248,13530108928,16703815680
322,5.7452878952,4.023971,2035.800,5269173248,13530108928,16703815680
323,5.4161987305,3.991224,2052.503,5269173248,13530108928,16703815680
324,5.5723218918,4.088074,2003.878,5269173248,13530108928,16703815680
325,5.8232831955,3.970482,2063.225,5269173248,13530108928,16703815680
326,5.9103078842,4.027941,2033.793,5269173248,13530108928,16703815680
327,5.9826421738,4.037757,2028.849,5269173248,13530108928,16703815680
328,5.6345105171,4.040380,2027.532,5269173248,13530108928,16703815680
329,5.6257019043,3.962021,2067.631,5269173248,13530108928,16703815680
330,5.7751340866,4.035759,2029.853,5269173248,13530108928,16703815680
331,6.0075597763,3.987900,2054.214,5269173248,13530108928,16703815680
332,5.9118986130,3.994878,2050.626,5269173248,13530108928,16703815680
333,5.8141231537,3.836458,2135.303,5269173248,13530108928,16703815680
334,5.7926411629,3.851875,2126.757,5269173248,13530108928,16703815680
335,5.8168840408,3.936955,2080.796,5269173248,13530108928,16703815680
336,5.9962100983,4.514088,1814.763,5269173248,13530108928,16703815680
337,5.9494132996,4.005893,2044.987,5269173248,13530108928,16703815680
338,5.5687751770,4.023566,2036.005,5269173248,13530108928,16703815680
339,5.6412324905,3.974716,2061.028,5269173248,13530108928,16703815680
340,6.0200986862,4.055526,2019.960,5269173248,13530108928,16703815680
341,5.8304471970,3.976247,2060.234,5269173248,13530108928,16703815680
342,6.1128082275,4.052369,2021.534,5269173248,13530108928,16703815680
343,5.5082988739,4.057493,2018.981,5269173248,13530108928,16703815680
344,5.8630137444,4.016116,2039.782,5269173248,13530108928,16703815680
345,5.8426795006,4.016846,2039.411,5269173248,13530108928,16703815680
346,5.9822225571,3.983992,2056.229,5269173248,13530108928,16703815680
347,5.7111778259,3.981013,2057.768,5269173248,13530108928,16703815680
348,5.7638735771,3.955424,2071.080,5269173248,13530108928,16703815680
349,5.5379219055,3.887029,2107.522,5269173248,13530108928,16703815680
350,5.9598798752,4.074120,2010.741,5269173248,13530108928,16703815680
351,5.5715198517,4.047753,2023.839,5269173248,13530108928,16703815680
352,5.5324192047,3.953978,2071.838,5269173248,13530108928,16703815680
353,5.6154384613,3.999582,2048.214,5269173248,13530108928,16703815680
354,5.6367616653,4.065270,2015.118,5269173248,13530108928,16703815680
355,5.7152624130,3.966084,2065.513,5269173248,13530108928,16703815680
356,5.4090795517,4.076060,2009.784,5269173248,13530108928,16703815680
357,5.6477999687,4.001072,2047.451,5269173248,13530108928,16703815680
358,5.6556510925,3.989772,2053.250,5269173248,13530108928,16703815680
359,5.5503630638,3.985482,2055.460,5269173248,13530108928,16703815680
360,5.6013569832,4.009231,2043.285,5269173248,13530108928,16703815680
361,5.4123926163,3.992837,2051.674,5269173248,13530108928,16703815680
362,5.5063471794,4.043228,2026.104,5269173248,13530108928,16703815680
363,5.4796628952,4.012954,2041.389,5269173248,13530108928,16703815680
364,5.2501068115,4.059128,2018.167,5269173248,13530108928,16703815680
365,5.0706944466,3.962094,2067.594,5269173248,13530108928,16703815680
366,5.4089822769,4.029015,2033.251,5269173248,13530108928,16703815680
367,5.3349180222,4.046146,2024.643,5269173248,13530108928,16703815680
368,5.6765737534,4.053613,2020.913,5269173248,13530108928,16703815680
369,5.2371435165,3.976871,2059.911,5269173248,13530108928,16703815680
370,5.9327921867,4.023699,2035.938,5269173248,13530108928,16703815680
371,5.6376376152,3.973462,2061.678,5269173248,13530108928,16703815680
372,5.4161224365,4.053541,2020.949,5269173248,13530108928,16703815680
373,5.3592085838,4.027934,2033.797,5269173248,13530108928,16703815680
374,5.5368609428,4.039698,2027.874,5269173248,13530108928,16703815680
375,5.5041303635,4.018000,2038.825,5269173248,13530108928,16703815680
376,5.5658917427,3.983624,2056.419,5269173248,13530108928,16703815680
377,5.2594394684,3.998539,2048.748,5269173248,13530108928,16703815680
378,5.2513170242,4.019317,2038.157,5269173248,13530108928,16703815680
379,5.1625099182,4.011600,2042.078,5269173248,13530108928,16703815680
380,5.4554796219,4.052645,2021.396,5269173248,13530108928,16703815680
381,5.4403648376,4.059173,2018.145,5269173248,13530108928,16703815680
382,5.1964874268,4.026087,2034.730,5269173248,13530108928,16703815680
383,5.6306571960,3.999217,2048.401,5269173248,13530108928,16703815680
384,5.5173983574,4.096805,1999.607,5269173248,13530108928,16703815680
385,5.4351615906,3.974207,2061.292,5269173248,13530108928,16703815680
386,5.3607978821,4.062422,2016.531,5269173248,13530108928,16703815680
387,5.2697291374,3.982938,2056.773,5269173248,13530108928,16703815680
388,5.1186790466,3.938396,2080.034,5269173248,13530108928,16703815680
389,5.5135126114,4.045262,2025.085,5269173248,13530108928,16703815680
390,5.7257242203,4.030259,2032.624,5269173248,13530108928,16703815680
391,5.5767993927,4.007613,2044.110,5269173248,13530108928,16703815680
392,5.5168199539,4.057179,2019.137,5269173248,13530108928,16703815680
393,5.1872739792,4.024575,2035.494,5269173248,13530108928,16703815680
394,5.3056879044,4.059527,2017.969,5269173248,13530108928,16703815680
395,5.2342453003,4.013547,2041.087,5269173248,13530108928,16703815680
396,5.4038457870,3.931341,2083.768,5269173248,13530108928,16703815680
397,5.3241491318,4.004855,2045.517,5269173248,13530108928,16703815680
398,5.1267709732,4.041041,2027.200,5269173248,13530108928,16703815680
399,5.1376142502,4.061009,2017.232,5269173248,13530108928,16703815680
400,5.4522190094,4.066331,2014.593,5269173248,13530108928,16703815680
401,5.1946449280,4.020767,2037.422,5269173248,13530108928,16703815680
402,5.2952003479,4.048965,2023.233,5269173248,13530108928,16703815680
403,5.1361894608,4.022805,2036.390,5269173248,13530108928,16703815680
404,5.2630634308,4.040171,2027.637,5269173248,13530108928,16703815680
405,5.1402463913,3.952761,2072.476,5269173248,13530108928,16703815680
406,5.0777363777,3.977504,2059.583,5269173248,13530108928,16703815680
